YEAR,MAKE,MODEL,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,TRANSMISSION,FUEL,FUEL CONSUMPTION,HWY (L/100 km),COMB (L/100 km),COMB (mpg),EMISSIONS
2008,Germany,ML 350 4MATIC,SUV,3.5,6,A7,Z,14.2,10.2,12.4,23,285
2008,Germany,ML 550 4MATIC,SUV,5.5,8,A7,Z,16.0,11.2,13.8,20,317
2008,Germany,ML 63 AMG,SUV,6.2,8,AS7,Z,20.1,13.9,17.3,16,398
2008,Germany,R 320 CDI 4MATIC TURBO,SUV,3.0,6,A7,D,11.3,8.2,9.9,29,267
2008,Germany,R 350 4MATIC,SUV,3.5,6,A7,Z,14.4,10.3,12.6,22,290
2008,Germany,R 550 4MATIC,SUV,5.5,8,A7,Z,16.1,11.1,13.9,20,320
2008,Germany,S 450 4MATIC,FULL-SIZE,4.7,8,A7,Z,14.4,9.3,12.1,23,278
2008,Germany,S 550,FULL-SIZE,5.5,8,A7,Z,15.2,9.4,12.6,22,290
2008,Germany,S 550 4 MATIC,FULL-SIZE,5.5,8,A7,Z,15.4,9.7,12.8,22,294
2008,Germany,S 600 TURBO,FULL-SIZE,5.5,12,A5,Z,18.9,11.5,15.6,18,359
2008,Germany,S 63 AMG,FULL-SIZE,6.2,8,AS7,Z,18.9,11.5,15.6,18,359
2008,Germany,S 65 AMG TURBO,FULL-SIZE,6.0,12,AS5,Z,19.4,12.0,16.0,18,368
2008,Germany,SL 55 AMG #,TWO-SEATER,5.4,8,AS5,Z,17.4,11.5,14.8,19,340
2008,Germany,SL 550,TWO-SEATER,5.5,8,A7,Z,15.6,9.5,12.9,22,297
2008,Germany,SL 600 TURBO,TWO-SEATER,5.5,12,A5,Z,18.5,11.4,15.3,18,352
2008,Germany,SL 65 AMG TURBO,TWO-SEATER,6.0,12,AS5,Z,18.5,11.2,15.2,19,350
2008,Germany,SLK 280,TWO-SEATER,3.0,6,A7,Z,11.9,8.1,10.2,28,235
2008,Germany,SLK 280,TWO-SEATER,3.0,6,M6,Z,12.0,8.0,10.2,28,235
2008,Germany,SLK 350,TWO-SEATER,3.5,6,A7,Z,12.3,8.7,10.7,26,246
2008,Germany,SLK 350,TWO-SEATER,3.5,6,M6,Z,12.7,8.6,10.9,26,251
2008,Germany,SLK 55 AMG,TWO-SEATER,5.4,8,AS7,Z,15.0,9.8,12.7,22,292
2008,Germany,SLR MCLAREN #,TWO-SEATER,5.4,8,AS5,Z,17.4,12.6,15.2,19,350
2008,Germany,COOPER,MINICOMPACT,1.6,4,A6,Z,7.9,5.7,6.9,41,159
2008,Germany,COOPER,MINICOMPACT,1.6,4,M6,Z,7.1,5.3,6.3,45,145
2008,Germany,COOPER CLUBMAN,SUBCOMPACT,1.6,4,A6,Z,7.9,5.7,6.9,41,159
2008,Germany,COOPER CLUBMAN,SUBCOMPACT,1.6,4,M6,Z,7.1,5.3,6.3,45,145
2008,Germany,COOPER CONVERTIBLE,MINICOMPACT,1.6,4,AV,Z,9.2,6.6,8.1,35,186
2008,Germany,COOPER CONVERTIBLE,MINICOMPACT,1.6,4,M5,Z,9.0,6.2,7.7,37,177
2008,Germany,COOPER S,MINICOMPACT,1.6,4,A6,Z,8.7,6.2,7.6,37,175
2008,Germany,COOPER S,MINICOMPACT,1.6,4,M6,Z,7.7,5.7,6.8,42,156
2008,Germany,COOPER S CLUBMAN,SUBCOMPACT,1.6,4,A6,Z,8.7,6.2,7.6,37,175
2008,Germany,COOPER S CLUBMAN,SUBCOMPACT,1.6,4,M6,Z,7.7,5.7,6.8,42,156
2008,Germany,COOPER S CONVERTIBLE,MINICOMPACT,1.6,4,A6,Z,10.7,7.0,9.0,31,207
2008,Germany,COOPER S CONVERTIBLE,MINICOMPACT,1.6,4,M6,Z,9.6,6.7,8.3,34,191
2008,Japan,ECLIPSE,SUBCOMPACT,2.4,4,AS4,X,10.6,7.6,9.2,31,212
2008,Japan,ECLIPSE,SUBCOMPACT,2.4,4,M5,X,10.5,7.3,9.0,31,207
2008,Japan,ECLIPSE,SUBCOMPACT,3.8,6,AS5,Z,12.6,8.0,10.5,27,242
2008,Japan,ECLIPSE,SUBCOMPACT,3.8,6,M6,Z,13.1,7.9,10.8,26,248
2008,Japan,ECLIPSE SPYDER,MINICOMPACT,2.4,4,AS4,X,10.8,7.6,9.4,30,216
2008,Japan,ECLIPSE SPYDER,MINICOMPACT,2.4,4,M5,X,10.5,7.3,9.0,31,207
2008,Japan,ECLIPSE SPYDER,MINICOMPACT,3.8,6,AS5,Z,12.6,8.0,10.5,27,242
2008,Japan,ECLIPSE SPYDER,MINICOMPACT,3.8,6,M6,Z,13.1,7.9,10.8,26,248
2008,Japan,ENDEAVOR,SUV,3.8,6,AS4,Z,13.6,9.2,11.6,24,267
2008,Japan,ENDEAVOR AWD,SUV,3.8,6,AS4,Z,14.2,10.3,12.4,23,285
2008,Japan,LANCER,COMPACT,2.0,4,AV,X,9.6,6.9,8.4,34,193
2008,Japan,LANCER,COMPACT,2.0,4,AV,X,9.5,7.0,8.4,34,193
2008,Japan,LANCER,COMPACT,2.0,4,M5,X,9.7,7.0,8.2,34,189
2008,Japan,LANCER EVOLUTION,COMPACT,2.0,4,AS6,Z,12.2,9.1,10.8,26,248
2008,Japan,LANCER EVOLUTION,COMPACT,2.0,4,M5,Z,12.9,9.0,11.1,25,255
2008,Japan,OUTLANDER,SUV,2.4,4,AV,X,10.2,7.9,9.2,31,212
2008,Japan,OUTLANDER 4X4,SUV,2.4,4,AV,X,10.4,8.0,9.3,30,214
2008,Japan,OUTLANDER 4X4,SUV,3.0,6,AS6,X,12.3,8.5,10.6,27,244
2008,Japan,350Z,TWO-SEATER,3.5,6,AS5,Z,12.2,8.4,10.5,27,242
2008,Japan,350Z,TWO-SEATER,3.5,6,M6,Z,12.0,8.2,10.3,27,237
2008,Japan,350Z ROADSTER,TWO-SEATER,3.5,6,AS5,Z,12.4,8.5,10.7,26,246
2008,Japan,350Z ROADSTER,TWO-SEATER,3.5,6,M6,Z,12.1,8.2,10.3,27,237
2008,Japan,ALTIMA,MID-SIZE,2.5,4,AV,X,8.9,6.3,7.7,37,177
2008,Japan,ALTIMA,MID-SIZE,2.5,4,M6,X,8.9,6.1,7.6,37,175
2008,Japan,ALTIMA,MID-SIZE,3.5,6,AV,Z,10.5,7.7,9.2,31,212
2008,Japan,ALTIMA,MID-SIZE,3.5,6,M6,Z,11.2,7.3,9.5,30,218
2008,Japan,ALTIMA COUPE,SUBCOMPACT,2.5,4,AV,X,8.9,6.3,7.7,37,177
2008,Japan,ALTIMA COUPE,SUBCOMPACT,2.5,4,M6,X,8.9,6.1,7.6,37,175
2008,Japan,ALTIMA COUPE,SUBCOMPACT,3.5,6,AV,Z,10.5,7.7,9.2,31,212
2008,Japan,ALTIMA COUPE,SUBCOMPACT,3.5,6,M6,Z,11.2,7.3,9.5,30,218
2008,Japan,ALTIMA HYBRID,MID-SIZE,2.5,4,AV,X,5.6,5.9,5.8,49,133
2008,Japan,ARMADA 4X4,SUV,5.6,8,A5,X,18.1,11.7,15.2,19,350
2008,Japan,FRONTIER,PICKUP TRUCK - SMALL,2.5,4,A5,X,12.6,9.2,11.0,26,253
2008,Japan,FRONTIER,PICKUP TRUCK - SMALL,2.5,4,M5,X,10.7,8.7,9.8,29,225
2008,Japan,FRONTIER,PICKUP TRUCK - SMALL,4.0,6,A5,X,14.4,10.2,12.5,23,288
2008,Japan,FRONTIER,PICKUP TRUCK - SMALL,4.0,6,M6,X,13.5,10.1,12.0,24,276
2008,Japan,FRONTIER 4X4,PICKUP TRUCK - SMALL,4.0,6,A5,X,14.8,10.6,12.9,22,297
2008,Japan,FRONTIER 4X4,PICKUP TRUCK - SMALL,4.0,6,M6,X,13.8,10.4,12.2,23,281
2008,Japan,MAXIMA,MID-SIZE,3.5,6,AV,Z,11.1,7.9,9.7,29,223
2008,Japan,PATHFINDER 4X4,SUV,4.0,6,A5,Z,15.1,10.3,13.0,22,299
2008,Japan,PATHFINDER 4X4,SUV,5.6,8,AS5,Z,17.1,11.4,14.5,19,334
2008,Japan,QUEST,MINIVAN,3.5,6,A5,Z,12.9,8.4,10.9,26,251
2008,Japan,ROGUE,SUV,2.5,4,AV,X,9.1,7.2,8.3,34,191
2008,Japan,ROGUE AWD,SUV,2.5,4,AV,X,9.5,7.7,8.7,32,200
2008,Japan,SENTRA,MID-SIZE,2.0,4,AV,X,8.2,6.0,7.2,39,166
2008,Japan,SENTRA,MID-SIZE,2.0,4,M6,X,8.3,6.4,7.5,38,172
2008,Japan,SENTRA,MID-SIZE,2.5,4,AV,X,8.6,6.5,7.7,37,177
2008,Japan,SENTRA,MID-SIZE,2.5,4,M6,Z,9.8,6.9,8.5,33,196
2008,Japan,TITAN,PICKUP TRUCK - STANDARD,5.6,8,A5,X,17.1,11.5,14.6,19,336
2008,Japan,TITAN 4X4,PICKUP TRUCK - STANDARD,5.6,8,A5,X,18.0,12.2,15.4,18,354
2008,Japan,VERSA,MID-SIZE,1.8,4,A4,X,8.5,6.2,7.4,38,170
2008,Japan,VERSA,MID-SIZE,1.8,4,AV,X,7.5,6.0,6.8,42,156
2008,Japan,VERSA,MID-SIZE,1.8,4,M6,X,7.9,6.3,7.2,39,166
2008,Japan,XTERRA 4X4,SUV,4.0,6,A5,X,14.6,10.2,12.6,22,290
2008,Japan,XTERRA 4X4,SUV,4.0,6,M6,X,13.5,10.1,12.0,24,276
2008,United_State,G5,SUBCOMPACT,2.2,4,A4,X,9.2,6.4,8.0,35,184
2008,United_State,G5,SUBCOMPACT,2.2,4,M5,X,9.2,5.9,7.7,37,177
2008,United_State,G5,SUBCOMPACT,2.4,4,A4,Z,9.4,6.4,8.0,35,184
2008,United_State,G5,SUBCOMPACT,2.4,4,M5,Z,9.3,6.2,7.9,36,182
2008,United_State,G6,COMPACT,2.4,4,A4,X,9.6,6.5,8.2,34,189
2008,United_State,G6,COMPACT,3.5,6,A4,X,11.5,7.2,9.6,29,221
2008,United_State,G6,COMPACT,3.5,6,AS4,X,12.3,7.6,10.2,28,235
2008,United_State,G6,COMPACT,3.6,6,AS6,X,12.2,7.8,10.2,28,235
2008,United_State,G6 CONVERTIBLE,COMPACT,3.5,6,AS4,X,12.3,7.6,10.2,28,235
2008,United_State,G6 CONVERTIBLE,COMPACT,3.9,6,AS4,X,13.8,8.9,11.6,24,267
2008,United_State,GRAND PRIX,MID-SIZE,3.8,6,A4,X,11.8,7.1,9.7,29,223
2008,United_State,GRAND PRIX,MID-SIZE,5.3,8,AS4,Z,12.9,7.8,10.6,27,244
2008,United_State,MONTANA SV6,MINIVAN,3.9,6,A4,X,13.1,8.5,11.1,25,255
2008,United_State,MONTANA SV6 FFV,MINIVAN,3.9,6,A4,X,13.1,8.5,11.1,25,255
2008,United_State,MONTANA SV6 FFV,MINIVAN,3.9,6,A4,E,17.8,11.5,14.9,19,238
2008,United_State,SOLSTICE,TWO-SEATER,2.4,4,A5,Z,10.8,8.3,9.7,29,223
2008,United_State,SOLSTICE,TWO-SEATER,2.4,4,M5,Z,11.1,8.0,9.7,29,223
2008,United_State,SOLSTICE TURBO,TWO-SEATER,2.0,4,A5,Z,11.2,7.5,9.6,29,221
2008,United_State,SOLSTICE TURBO,TWO-SEATER,2.0,4,M5,Z,10.8,7.0,9.1,31,209
2008,United_State,TORRENT,SUV,3.4,5,A5,X,12.2,8.3,10.4,27,239
2008,United_State,TORRENT,SUV,3.6,6,AS6,X,13.0,8.3,10.9,26,251
2008,United_State,TORRENT AWD,SUV,3.4,5,A5,X,12.5,8.4,10.7,26,246
2008,United_State,TORRENT AWD,SUV,3.6,6,AS6,X,13.0,8.3,10.9,26,251
2008,United_State,VIBE,STATION WAGON - SMALL,1.8,4,A4,X,8.2,6.3,7.3,39,168
2008,United_State,VIBE,STATION WAGON - SMALL,1.8,4,M5,X,7.9,5.9,7.0,40,161
2008,United_State,WAVE,COMPACT,1.6,4,A4,X,9.0,6.2,7.8,36,179
2008,United_State,WAVE,COMPACT,1.6,4,M5,X,8.7,5.8,7.4,38,170
2008,United_State,WAVE 5,SUBCOMPACT,1.6,4,A4,X,9.0,6.2,7.8,36,179
2008,United_State,WAVE 5,SUBCOMPACT,1.6,4,M5,X,8.7,5.8,7.4,38,170
2008,Germany,911 GT3,MINICOMPACT,3.6,6,M6,Z,14.0,8.9,11.7,24,269
2008,Germany,911 GT3 RS,MINICOMPACT,3.6,6,M6,Z,13.6,8.8,11.5,25,264
2008,Germany,911 TURBO,MINICOMPACT,3.6,6,AS6,Z,13.8,8.5,11.4,25,262
2008,Germany,911 TURBO,MINICOMPACT,3.6,6,M6,Z,13.3,8.5,11.1,25,255
2008,Germany,911 TURBO CABRIOLET,MINICOMPACT,3.6,6,AS6,Z,14.0,8.9,11.7,24,269
2008,Germany,911 TURBO CABRIOLET,MINICOMPACT,3.6,6,M6,Z,13.6,8.4,11.3,25,260
2008,Germany,BOXSTER,TWO-SEATER,2.7,6,AS6,Z,11.0,7.6,9.5,30,218
2008,Germany,BOXSTER,TWO-SEATER,2.7,6,M5,Z,10.1,6.8,8.7,32,200
2008,Germany,BOXSTER,TWO-SEATER,2.7,6,M6,Z,10.9,7.0,9.1,31,209
2008,Germany,BOXSTER S,TWO-SEATER,3.4,6,AS6,Z,11.6,7.9,9.9,29,228
2008,Germany,BOXSTER S,TWO-SEATER,3.4,6,M6,Z,11.8,7.7,9.9,29,228
2008,Germany,CARRERA 2 CABRIOLET,MINICOMPACT,3.6,6,AS6,Z,11.9,8.2,10.2,28,235
2008,Germany,CARRERA 2 CABRIOLET,MINICOMPACT,3.6,6,M6,Z,11.8,7.8,10.0,28,230
2008,Germany,CARRERA 2 COUPE,MINICOMPACT,3.6,6,AS6,Z,11.9,8.2,10.2,28,235
2008,Germany,CARRERA 2 COUPE,MINICOMPACT,3.6,6,M6,Z,11.8,7.8,10.0,28,230
2008,Germany,CARRERA 2S CABRIOLET,MINICOMPACT,3.8,6,AS6,Z,11.9,8.3,10.3,27,237
2008,Germany,CARRERA 2S CABRIOLET,MINICOMPACT,3.8,6,M6,Z,12.5,8.1,10.5,27,242
2008,Germany,CARRERA 2S COUPE,MINICOMPACT,3.8,6,AS6,Z,11.9,8.3,10.3,27,237
2008,Germany,CARRERA 2S COUPE,MINICOMPACT,3.8,6,M6,Z,12.5,8.1,10.5,27,242
2008,Germany,CARRERA 4 CABRIOLET,MINICOMPACT,3.6,6,AS6,Z,12.4,8.4,10.6,27,244
2008,Germany,CARRERA 4 CABRIOLET,MINICOMPACT,3.6,6,M6,Z,12.3,8.1,10.4,27,239
2008,Germany,CARRERA 4 COUPE,MINICOMPACT,3.6,6,AS6,Z,12.4,8.4,10.6,27,244
2008,Germany,CARRERA 4 COUPE,MINICOMPACT,3.6,6,M6,Z,12.3,8.1,10.4,27,239
2008,Germany,CARRERA 4 TARGA,MINICOMPACT,3.6,6,AS6,Z,12.4,8.4,10.6,27,244
2008,Germany,CARRERA 4 TARGA,MINICOMPACT,3.6,6,M6,Z,12.4,8.1,10.4,27,239
2008,Germany,CARRERA 4S CABRIOLET,MINICOMPACT,3.8,6,AS6,Z,12.3,8.6,10.6,27,244
2008,Germany,CARRERA 4S CABRIOLET,MINICOMPACT,3.8,6,M6,Z,12.9,8.4,10.8,26,248
2008,Germany,CARRERA 4S COUPE,MINICOMPACT,3.8,6,AS6,Z,12.3,8.6,10.6,27,244
2008,Germany,CARRERA 4S COUPE,MINICOMPACT,3.8,6,M6,Z,12.9,8.4,10.8,26,248
2008,Germany,CARRERA 4S TARGA,MINICOMPACT,3.8,6,AS6,Z,12.3,8.6,10.6,27,244
2008,Germany,CARRERA 4S TARGA,MINICOMPACT,3.8,6,M6,Z,12.9,8.4,10.8,26,248
2008,Germany,CAYENNE,SUV,3.6,6,AS6,Z,14.6,10.0,12.5,23,288
2008,Germany,CAYENNE,SUV,3.6,6,M6,Z,15.4,9.8,12.9,22,297
2008,Germany,CAYENNE S,SUV,4.8,8,AS6,Z,16.3,10.5,13.7,21,315
2008,Germany,CAYENNE TURBO,SUV,4.8,8,AS6,Z,18.0,10.7,14.7,19,338
2008,Germany,CAYMAN,TWO-SEATER,2.7,6,AS6,Z,11.0,7.6,9.5,30,218
2008,Germany,CAYMAN,TWO-SEATER,2.7,6,M5,Z,10.1,6.8,8.7,32,200
2008,Germany,CAYMAN,TWO-SEATER,2.7,6,M6,Z,10.9,7.0,9.1,31,209
2008,Germany,CAYMAN S,TWO-SEATER,3.4,6,AS6,Z,11.6,7.9,9.9,29,228
2008,Germany,CAYMAN S,TWO-SEATER,3.4,6,M6,Z,11.8,7.7,9.9,29,228
2008,United_Kingdom,PHANTOM,MID-SIZE,6.7,12,A6,Z,18.1,11.4,15.1,19,347
2008,United_Kingdom,PHANTOM DROPHEAD COUPE,MID-SIZE,6.7,12,A6,Z,18.1,11.4,15.1,19,347
2008,United_Kingdom,PHANTOM EWB,MID-SIZE,6.7,12,A6,Z,18.1,11.4,15.1,19,347
2008,Sweden,9-3 CONVERTIBLE TURBO,SUBCOMPACT,2.0,4,AS5,Z,11.8,7.9,10.1,28,232
2008,Sweden,9-3 CONVERTIBLE TURBO,SUBCOMPACT,2.0,4,M6,Z,11.3,7.2,9.5,30,218
2008,Sweden,9-3 CONVERTIBLE TURBO,SUBCOMPACT,2.8,6,AS6,Z,14.5,8.3,11.7,24,269
2008,Sweden,9-3 CONVERTIBLE TURBO,SUBCOMPACT,2.8,6,M6,Z,13.3,7.7,10.8,26,248
2008,Sweden,9-3 SPORT SEDAN AWD TURBO,COMPACT,2.8,6,AS6,Z,13.6,8.3,11.2,25,258
2008,Sweden,9-3 SPORT SEDAN AWD TURBO,COMPACT,2.8,6,M6,Z,13.5,8.1,11.1,25,255
2008,Sweden,9-3 SPORT SEDAN TURBO,COMPACT,2.0,4,AS5,Z,11.1,7.7,9.6,29,221
2008,Sweden,9-3 SPORT SEDAN TURBO,COMPACT,2.0,4,M6,Z,10.7,6.9,9.0,31,207
2008,Sweden,9-3 SPORT SEDAN TURBO,COMPACT,2.8,6,AS6,Z,14.5,8.3,11.7,24,269
2008,Sweden,9-3 SPORT SEDAN TURBO,COMPACT,2.8,6,M6,Z,13.3,7.7,10.8,26,248
2008,Sweden,9-3 SPORTCOMBI AWD TURBO,STATION WAGON - SMALL,2.8,6,AS6,Z,13.6,8.3,11.2,25,258
2008,Sweden,9-3 SPORTCOMBI AWD TURBO,STATION WAGON - SMALL,2.8,6,M6,Z,13.5,8.1,11.1,25,255
2008,Sweden,9-3 SPORTCOMBI TURBO,STATION WAGON - SMALL,2.0,4,AS5,Z,11.8,7.9,10.1,28,232
2008,Sweden,9-3 SPORTCOMBI TURBO,STATION WAGON - SMALL,2.0,4,M6,Z,10.7,6.9,9.0,31,207
2008,Sweden,9-3 SPORTCOMBI TURBO,STATION WAGON - SMALL,2.8,6,AS6,Z,14.5,8.3,11.7,24,269
2008,Sweden,9-3 SPORTCOMBI TURBO,STATION WAGON - SMALL,2.8,6,M6,Z,13.3,7.7,10.8,26,248
2008,Sweden,9-5 SEDAN TURBO,MID-SIZE,2.3,4,AS5,Z,12.4,7.5,10.2,28,235
2008,Sweden,9-5 SEDAN TURBO,MID-SIZE,2.3,4,M5,Z,11.6,7.2,9.6,29,221
2008,Sweden,9-5 SPORTCOMBI TURBO,STATION WAGON - MID-SIZE,2.3,4,AS5,Z,12.4,7.5,10.2,28,235
2008,Sweden,9-5 SPORTCOMBI TURBO,STATION WAGON - MID-SIZE,2.3,4,M5,Z,11.6,7.2,9.6,29,221
2008,Sweden,9-7X AWD,SUV,4.2,6,A4,X,15.3,10.1,13.0,22,299
2008,Sweden,9-7X AWD,SUV,5.3,8,A4,X,14.7,10.5,12.8,22,294
2008,Sweden,9-7X AWD,SUV,6.0,8,A4,Z,18.1,12.9,15.8,18,363
2008,United_State,ASTRA,COMPACT,1.8,4,A4,X,8.4,6.6,7.6,37,175
2008,United_State,ASTRA,COMPACT,1.8,4,M5,X,8.5,6.1,7.4,38,170
2008,United_State,AURA,MID-SIZE,2.4,4,A4,X,9.6,6.5,8.2,34,189
2008,United_State,AURA,MID-SIZE,3.5,6,A4,X,11.5,7.2,9.6,29,221
2008,United_State,AURA,MID-SIZE,3.6,6,AS6,X,12.2,7.8,10.2,28,235
2008,United_State,AURA HYBRID,MID-SIZE,2.4,4,A4,X,8.5,6.2,7.5,38,172
2008,United_State,OUTLOOK,SUV,3.6,6,A6,X,13.0,8.3,10.9,26,251
2008,United_State,OUTLOOK AWD,SUV,3.6,6,A6,X,13.5,8.9,11.5,25,264
2008,United_State,SKY,TWO-SEATER,2.4,4,A5,Z,10.8,8.3,9.7,29,223
2008,United_State,SKY,TWO-SEATER,2.4,4,M5,Z,11.1,8.0,9.7,29,223
2008,United_State,SKY TURBO,TWO-SEATER,2.0,4,A5,Z,11.2,7.5,9.6,29,221
2008,United_State,SKY TURBO,TWO-SEATER,2.0,4,M5,Z,10.8,7.0,9.1,31,209
2008,United_State,VUE,SUV,2.4,4,A4,X,11.0,7.5,9.4,30,216
2008,United_State,VUE,SUV,3.6,6,A6,X,12.7,8.6,10.9,26,251
2008,United_State,VUE,SUV,3.6,6,AS6,X,13.0,8.3,10.9,26,251
2008,United_State,VUE AWD,SUV,3.5,6,A6,X,13.3,8.8,11.3,25,260
2008,United_State,VUE AWD,SUV,3.6,6,A6,X,13.2,8.9,11.3,25,260
2008,United_State,VUE AWD,SUV,3.6,6,AS6,X,13.1,8.8,11.2,25,258
2008,United_State,VUE HYBRID,SUV,2.4,4,A4,X,8.2,6.1,7.3,39,168
2008,China,FORTWO CONVERTIBLE,TWO-SEATER,1.0,3,AS5,Z,5.9,4.8,5.4,52,124
2008,China,FORTWO COUPE,TWO-SEATER,1.0,3,AS5,Z,5.9,4.8,5.4,52,124
2008,Japan,FORESTER 2.5X,SUV,2.5,4,A4,X,10.4,7.8,9.2,31,212
2008,Japan,FORESTER 2.5X,SUV,2.5,4,M5,X,10.6,7.3,9.1,31,209
2008,Japan,FORESTER 2.5XS,SUV,2.5,4,A4,X,10.4,7.8,9.2,31,212
2008,Japan,FORESTER 2.5XS,SUV,2.5,4,M5,X,10.6,7.3,9.1,31,209
2008,Japan,FORESTER 2.5XT,SUV,2.5,4,A4,Z,11.5,8.7,10.2,28,235
2008,Japan,FORESTER 2.5XT,SUV,2.5,4,M5,Z,11.2,8.0,9.7,29,223
2008,Japan,IMPREZA 2.5i,COMPACT,2.5,4,AS4,X,10.4,7.5,9.1,31,209
2008,Japan,IMPREZA 2.5i,COMPACT,2.5,4,M5,X,10.6,7.3,9.1,31,209
2008,Japan,IMPREZA WRX,COMPACT,2.5,4,AS4,Z,10.6,7.9,9.4,30,216
2008,Japan,IMPREZA WRX,COMPACT,2.5,4,M5,Z,11.2,8.0,9.7,29,223
2008,Japan,IMPREZA WRX STI,COMPACT,2.5,4,M6,Z,12.2,8.7,10.6,27,244
2008,Japan,LEGACY 2.5GT LTD,COMPACT,2.5,4,AS5,Z,11.9,8.3,10.3,27,237
2008,Japan,LEGACY 2.5GT LTD,COMPACT,2.5,4,M5,Z,11.2,8.0,9.7,29,223
2008,Japan,LEGACY 2.5GT LTD WAGON,STATION WAGON - MID-SIZE,2.5,4,AS5,Z,11.9,8.3,10.3,27,237
2008,Japan,LEGACY 2.5GT LTD WAGON,STATION WAGON - MID-SIZE,2.5,4,M5,Z,11.2,8.0,9.7,29,223
2008,Japan,LEGACY 2.5GT SPEC B,COMPACT,2.5,4,M6,Z,12.3,8.2,10.4,27,239
2008,Japan,LEGACY 2.5i,COMPACT,2.5,4,AS4,X,10.4,7.5,9.1,31,209
2008,Japan,LEGACY 2.5i,COMPACT,2.5,4,M5,X,10.6,7.3,9.1,31,209
2008,Japan,LEGACY 2.5i LTD,COMPACT,2.5,4,AS4,X,10.4,7.5,9.1,31,209
2008,Japan,LEGACY 2.5i LTD,COMPACT,2.5,4,M5,X,10.6,7.3,9.1,31,209
2008,Japan,LEGACY 2.5i LTD WAGON,STATION WAGON - MID-SIZE,2.5,4,AS4,X,10.4,7.5,9.1,31,209
2008,Japan,LEGACY 2.5i LTD WAGON,STATION WAGON - MID-SIZE,2.5,4,M5,X,10.6,7.3,9.1,31,209
2008,Japan,LEGACY 2.5i WAGON,STATION WAGON - MID-SIZE,2.5,4,AS4,X,10.4,7.5,9.1,31,209
2008,Japan,LEGACY 2.5i WAGON,STATION WAGON - MID-SIZE,2.5,4,M5,X,10.6,7.3,9.1,31,209
2008,Japan,OUTBACK 2.5XT LTD WAGON,SUV,2.5,4,AS5,Z,11.8,8.4,10.3,27,237
2008,Japan,OUTBACK 2.5XT LTD WAGON,SUV,2.5,4,M5,Z,11.7,8.3,10.2,28,235
2008,Japan,OUTBACK 3.0R WAGON,SUV,3.0,6,AS5,Z,12.1,8.2,10.3,27,237
2008,Japan,OUTBACK LTD WAGON,SUV,2.5,4,AS4,X,10.5,7.5,9.1,31,209
2008,Japan,OUTBACK LTD WAGON,SUV,2.5,4,M5,X,10.7,7.7,9.4,30,216
2008,Japan,OUTBACK WAGON,SUV,2.5,4,AS4,X,10.5,7.5,9.1,31,209
2008,Japan,OUTBACK WAGON,SUV,2.5,4,M5,X,10.7,7.7,9.4,30,216
2008,Japan,TRIBECA AWD,SUV,3.6,6,AS5,X,13.2,9.4,11.5,25,264
2008,Japan,GRAND VITARA 4X4,SUV,2.7,6,A5,X,12.4,9.3,11.0,26,253
2008,Japan,GRAND VITARA 4X4,SUV,2.7,6,M5,X,13.0,9.5,11.4,25,262
2008,Japan,SWIFT+,COMPACT,1.6,4,A4,X,9.0,6.2,7.8,36,179
2008,Japan,SWIFT+,COMPACT,1.6,4,M5,X,8.7,5.8,7.5,38,172
2008,Japan,SX4,STATION WAGON - SMALL,2.0,4,A4,X,9.0,6.5,7.8,36,179
2008,Japan,SX4,STATION WAGON - SMALL,2.0,4,M5,X,9.2,6.5,8.0,35,184
2008,Japan,SX4 JX,STATION WAGON - SMALL,2.0,4,A4,X,9.2,6.7,8.1,35,186
2008,Japan,SX4 JX,STATION WAGON - SMALL,2.0,4,M5,X,9.5,6.8,8.3,34,191
2008,Japan,SX4 JX/JLX AWD,STATION WAGON - SMALL,2.0,4,A4,X,9.9,7.1,8.6,33,198
2008,Japan,SX4 JX/JLX AWD,STATION WAGON - SMALL,2.0,4,M5,X,9.9,7.1,8.7,32,200
2008,Japan,SX4 SEDAN,COMPACT,2.0,4,A4,X,9.0,6.5,7.8,36,179
2008,Japan,SX4 SEDAN,COMPACT,2.0,4,M5,X,9.2,6.5,8.0,35,184
2008,Japan,SX4 SEDAN SPORT,COMPACT,2.0,4,A4,X,9.2,6.7,8.1,35,186
2008,Japan,SX4 SEDAN SPORT,COMPACT,2.0,4,M5,X,9.5,6.8,8.3,34,191
2008,Japan,XL7,SUV,3.6,6,AS5,X,12.9,9.0,11.2,25,258
2008,Japan,XL7 AWD,SUV,3.6,6,AS5,X,13.7,9.3,11.7,24,269
2008,Japan,4RUNNER 4WD,SUV,4.0,6,A5,X,13.6,10.2,12.1,23,278
2008,Japan,4RUNNER 4WD,SUV,4.7,8,A5,X,15.0,11.5,13.4,21,308
2008,Japan,AVALON,FULL-SIZE,3.5,6,AS6,X,10.7,7.0,9.0,31,207
2008,Japan,CAMRY,MID-SIZE,2.4,4,A5,X,9.5,6.2,8.0,35,184
2008,Japan,CAMRY,MID-SIZE,2.4,4,M5,X,9.6,6.4,8.2,34,189
2008,Japan,CAMRY,MID-SIZE,3.5,6,AS6,X,10.7,7.0,9.0,31,207
2008,Japan,CAMRY HYBRID,MID-SIZE,2.4,4,AV,X,5.7,5.7,5.7,50,131
